"product_code" "station_number" "year" "month" "day" "min_temperature" "accum_days_min" "quality"
"1214" "IDCJAC0011" 86338 2016 4 28 19.8 1 "Y"
"1215" "IDCJAC0011" 86338 2016 4 29 16.9 1 "Y"
"1216" "IDCJAC0011" 86338 2016 4 30 16.4 1 "Y"
"1217" "IDCJAC0011" 86338 2016 5 1 14.4 1 "Y"
"1218" "IDCJAC0011" 86338 2016 5 2 9 1 "Y"
"1219" "IDCJAC0011" 86338 2016 5 3 12.3 1 "Y"
"1220" "IDCJAC0011" 86338 2016 5 4 9.8 1 "Y"
"1221" "IDCJAC0011" 86338 2016 5 5 12.6 1 "Y"
"1222" "IDCJAC0011" 86338 2016 5 6 15.9 1 "Y"
"1223" "IDCJAC0011" 86338 2016 5 7 11.4 1 "Y"
"1224" "IDCJAC0011" 86338 2016 5 8 15.5 1 "Y"
"1225" "IDCJAC0011" 86338 2016 5 9 15.4 1 "Y"
"1226" "IDCJAC0011" 86338 2016 5 10 13.7 1 "Y"
"1227" "IDCJAC0011" 86338 2016 5 11 12.2 1 "Y"
"1228" "IDCJAC0011" 86338 2016 5 12 14.1 1 "Y"
"1229" "IDCJAC0011" 86338 2016 5 13 15.9 1 "Y"
"1230" "IDCJAC0011" 86338 2016 5 14 14.5 1 "Y"
"1231" "IDCJAC0011" 86338 2016 5 15 15 1 "Y"
"1232" "IDCJAC0011" 86338 2016 5 16 7.7 1 "Y"
"1233" "IDCJAC0011" 86338 2016 5 17 11.4 1 "Y"
"1234" "IDCJAC0011" 86338 2016 5 18 13 1 "Y"
"1235" "IDCJAC0011" 86338 2016 5 19 14.6 1 "Y"
"1236" "IDCJAC0011" 86338 2016 5 20 11.6 1 "Y"
"1237" "IDCJAC0011" 86338 2016 5 21 8.1 1 "Y"
"1238" "IDCJAC0011" 86338 2016 5 22 9.2 1 "Y"
"1239" "IDCJAC0011" 86338 2016 5 23 12.8 1 "Y"
"1240" "IDCJAC0011" 86338 2016 5 24 10.7 1 "Y"
"1241" "IDCJAC0011" 86338 2016 5 25 7.6 1 "Y"
"1242" "IDCJAC0011" 86338 2016 5 26 10.3 1 "Y"
"1243" "IDCJAC0011" 86338 2016 5 27 9.2 1 "Y"
"1244" "IDCJAC0011" 86338 2016 5 28 5.7 1 "Y"
"1245" "IDCJAC0011" 86338 2016 5 29 8.7 1 "Y"
"1246" "IDCJAC0011" 86338 2016 5 30 7.2 1 "Y"
"1247" "IDCJAC0011" 86338 2016 5 31 3.6 1 "Y"
"1248" "IDCJAC0011" 86338 2016 6 1 4.8 1 "N"
"1249" "IDCJAC0011" 86338 2016 6 2 4.8 1 "N"
"1250" "IDCJAC0011" 86338 2016 6 3 6.8 1 "N"
"1251" "IDCJAC0011" 86338 2016 6 4 9.8 1 "N"
"1252" "IDCJAC0011" 86338 2016 6 5 10.5 1 "N"
"1253" "IDCJAC0011" 86338 2016 6 6 8.9 1 "N"
"1254" "IDCJAC0011" 86338 2016 6 7 10.5 1 "Y"
"1255" "IDCJAC0011" 86338 2016 6 8 9.7 1 "N"
"1256" "IDCJAC0011" 86338 2016 6 9 10.8 1 "N"
"1257" "IDCJAC0011" 86338 2016 6 10 10.4 1 "N"
"1258" "IDCJAC0011" 86338 2016 6 11 9 1 "N"
"1259" "IDCJAC0011" 86338 2016 6 12 5 1 "N"
"1260" "IDCJAC0011" 86338 2016 6 13 3.8 1 "N"
"1261" "IDCJAC0011" 86338 2016 6 14 8.6 1 "N"
"1262" "IDCJAC0011" 86338 2016 6 15 6 1 "N"
"1263" "IDCJAC0011" 86338 2016 6 16 7.8 1 "N"
"1264" "IDCJAC0011" 86338 2016 6 17 9.3 1 "N"
"1265" "IDCJAC0011" 86338 2016 6 18 10 1 "N"
"1266" "IDCJAC0011" 86338 2016 6 19 7.3 1 "N"
"1267" "IDCJAC0011" 86338 2016 6 20 9.1 1 "N"
"1268" "IDCJAC0011" 86338 2016 6 21 10.4 1 "N"
"1269" "IDCJAC0011" 86338 2016 6 22 11.2 1 "N"
"1270" "IDCJAC0011" 86338 2016 6 23 10.4 1 "N"
"1271" "IDCJAC0011" 86338 2016 6 24 6.9 1 "Y"
"1272" "IDCJAC0011" 86338 2016 6 25 5.6 1 "N"
"1273" "IDCJAC0011" 86338 2016 6 26 3 1 "N"
"1274" "IDCJAC0011" 86338 2016 6 27 4.8 1 "N"
"1275" "IDCJAC0011" 86338 2016 6 28 5 1 "N"
"1276" "IDCJAC0011" 86338 2016 6 29 8.9 1 "N"
"1277" "IDCJAC0011" 86338 2016 6 30 10.3 1 "N"
"1278" "IDCJAC0011" 86338 2016 7 1 7.3 1 "Y"
"1279" "IDCJAC0011" 86338 2016 7 2 9.9 1 "Y"
"1280" "IDCJAC0011" 86338 2016 7 3 10.9 1 "Y"
"1281" "IDCJAC0011" 86338 2016 7 4 10.4 1 "Y"
"1282" "IDCJAC0011" 86338 2016 7 5 8.2 1 "Y"
"1283" "IDCJAC0011" 86338 2016 7 6 9.8 1 "Y"
"1284" "IDCJAC0011" 86338 2016 7 7 10.5 1 "Y"
"1285" "IDCJAC0011" 86338 2016 7 8 9.7 1 "Y"
"1286" "IDCJAC0011" 86338 2016 7 9 5.3 1 "Y"
"1287" "IDCJAC0011" 86338 2016 7 10 6.5 1 "Y"
"1288" "IDCJAC0011" 86338 2016 7 11 8.3 1 "Y"
"1289" "IDCJAC0011" 86338 2016 7 12 10.7 1 "Y"
"1290" "IDCJAC0011" 86338 2016 7 13 4.5 1 "Y"
"1291" "IDCJAC0011" 86338 2016 7 14 6.6 1 "Y"
"1292" "IDCJAC0011" 86338 2016 7 15 8.8 1 "Y"
"1293" "IDCJAC0011" 86338 2016 7 16 7.8 1 "Y"
"1294" "IDCJAC0011" 86338 2016 7 17 3.1 1 "Y"
"1295" "IDCJAC0011" 86338 2016 7 18 9.6 1 "Y"
"1296" "IDCJAC0011" 86338 2016 7 19 12.6 1 "Y"
"1297" "IDCJAC0011" 86338 2016 7 20 9.8 1 "Y"
"1298" "IDCJAC0011" 86338 2016 7 21 6.9 1 "Y"
"1299" "IDCJAC0011" 86338 2016 7 22 9.2 1 "Y"
"1300" "IDCJAC0011" 86338 2016 7 23 7.5 1 "Y"
"1301" "IDCJAC0011" 86338 2016 7 24 4.7 1 "Y"
"1302" "IDCJAC0011" 86338 2016 7 25 6.3 1 "Y"
"1303" "IDCJAC0011" 86338 2016 7 26 6.5 1 "Y"
"1304" "IDCJAC0011" 86338 2016 7 27 7.5 1 "Y"
"1305" "IDCJAC0011" 86338 2016 7 28 6.9 1 "Y"
"1306" "IDCJAC0011" 86338 2016 7 29 10.2 1 "Y"
"1307" "IDCJAC0011" 86338 2016 7 30 9.1 1 "Y"
"1308" "IDCJAC0011" 86338 2016 7 31 10.3 1 "Y"
"1309" "IDCJAC0011" 86338 2016 8 1 11.2 1 "Y"
"1310" "IDCJAC0011" 86338 2016 8 2 8.5 1 "Y"
"1311" "IDCJAC0011" 86338 2016 8 3 8.7 1 "Y"
"1312" "IDCJAC0011" 86338 2016 8 4 4.9 1 "Y"
"1313" "IDCJAC0011" 86338 2016 8 5 3.4 1 "Y"
"1314" "IDCJAC0011" 86338 2016 8 6 5.8 1 "Y"
"1315" "IDCJAC0011" 86338 2016 8 7 7.6 1 "Y"
"1316" "IDCJAC0011" 86338 2016 8 8 5 1 "Y"
"1317" "IDCJAC0011" 86338 2016 8 9 9.7 1 "Y"
"1318" "IDCJAC0011" 86338 2016 8 10 9.6 1 "Y"
"1319" "IDCJAC0011" 86338 2016 8 11 6.8 1 "Y"
"1320" "IDCJAC0011" 86338 2016 8 12 7.7 1 "Y"
"1321" "IDCJAC0011" 86338 2016 8 13 7.9 1 "Y"
"1322" "IDCJAC0011" 86338 2016 8 14 8.5 1 "Y"
"1323" "IDCJAC0011" 86338 2016 8 15 10.2 1 "Y"
"1324" "IDCJAC0011" 86338 2016 8 16 10 1 "Y"
"1325" "IDCJAC0011" 86338 2016 8 17 12.5 1 "Y"
"1326" "IDCJAC0011" 86338 2016 8 18 7.1 1 "Y"
"1327" "IDCJAC0011" 86338 2016 8 19 15.3 1 "Y"
"1328" "IDCJAC0011" 86338 2016 8 20 6.9 1 "Y"
"1329" "IDCJAC0011" 86338 2016 8 21 9.5 1 "Y"
"1330" "IDCJAC0011" 86338 2016 8 22 7.8 1 "Y"
"1331" "IDCJAC0011" 86338 2016 8 23 7 1 "Y"
"1332" "IDCJAC0011" 86338 2016 8 24 3.7 1 "Y"
"1333" "IDCJAC0011" 86338 2016 8 25 6.5 1 "Y"
"1334" "IDCJAC0011" 86338 2016 8 26 7.2 1 "Y"
"1335" "IDCJAC0011" 86338 2016 8 27 9.3 1 "Y"
"1336" "IDCJAC0011" 86338 2016 8 28 10.5 1 "Y"
"1337" "IDCJAC0011" 86338 2016 8 29 8.7 1 "Y"
"1338" "IDCJAC0011" 86338 2016 8 30 10.2 1 "Y"
"1339" "IDCJAC0011" 86338 2016 8 31 12.8 1 "Y"
"1340" "IDCJAC0011" 86338 2016 9 1 11.6 1 "N"
"1341" "IDCJAC0011" 86338 2016 9 2 9.6 1 "N"
"1342" "IDCJAC0011" 86338 2016 9 3 10 1 "N"
"1343" "IDCJAC0011" 86338 2016 9 4 10.1 1 "N"
"1344" "IDCJAC0011" 86338 2016 9 5 12.8 1 "N"
"1345" "IDCJAC0011" 86338 2016 9 6 9.2 1 "N"
"1346" "IDCJAC0011" 86338 2016 9 7 9.6 1 "N"
"1347" "IDCJAC0011" 86338 2016 9 8 13.1 1 "N"
"1348" "IDCJAC0011" 86338 2016 9 9 16 1 "N"
"1349" "IDCJAC0011" 86338 2016 9 10 11.5 1 "N"
"1350" "IDCJAC0011" 86338 2016 9 11 7.3 1 "N"
"1351" "IDCJAC0011" 86338 2016 9 12 9.9 1 "N"
"1352" "IDCJAC0011" 86338 2016 9 13 9.6 1 "Y"
"1353" "IDCJAC0011" 86338 2016 9 14 10.5 1 "N"
"1354" "IDCJAC0011" 86338 2016 9 15 8.7 1 "N"
"1355" "IDCJAC0011" 86338 2016 9 16 9 1 "N"
"1356" "IDCJAC0011" 86338 2016 9 17 11.1 1 "N"
"1357" "IDCJAC0011" 86338 2016 9 18 10.8 1 "N"
"1358" "IDCJAC0011" 86338 2016 9 19 8.5 1 "N"
"1359" "IDCJAC0011" 86338 2016 9 20 9.1 1 "N"
"1360" "IDCJAC0011" 86338 2016 9 21 10.9 1 "N"
"1361" "IDCJAC0011" 86338 2016 9 22 9.6 1 "N"
"1362" "IDCJAC0011" 86338 2016 9 23 9.8 1 "N"
"1363" "IDCJAC0011" 86338 2016 9 24 10 1 "N"
"1364" "IDCJAC0011" 86338 2016 9 25 9.5 1 "N"
"1365" "IDCJAC0011" 86338 2016 9 26 8.1 1 "N"
"1366" "IDCJAC0011" 86338 2016 9 27 7.4 1 "N"
"1367" "IDCJAC0011" 86338 2016 9 28 7.5 1 "N"
"1368" "IDCJAC0011" 86338 2016 9 29 12.5 1 "N"
"1369" "IDCJAC0011" 86338 2016 9 30 9.3 1 "N"
"1370" "IDCJAC0011" 86338 2016 10 1 11.6 1 "Y"
"1371" "IDCJAC0011" 86338 2016 10 2 12.1 1 "Y"
"1372" "IDCJAC0011" 86338 2016 10 3 11.1 1 "Y"
"1373" "IDCJAC0011" 86338 2016 10 4 10.6 1 "Y"
"1374" "IDCJAC0011" 86338 2016 10 5 8 1 "Y"
"1375" "IDCJAC0011" 86338 2016 10 6 9.7 1 "Y"
"1376" "IDCJAC0011" 86338 2016 10 7 14.1 1 "Y"
"1377" "IDCJAC0011" 86338 2016 10 8 9.7 1 "Y"
"1378" "IDCJAC0011" 86338 2016 10 9 9.5 1 "Y"
"1379" "IDCJAC0011" 86338 2016 10 10 13 1 "Y"
"1380" "IDCJAC0011" 86338 2016 10 11 7.5 1 "Y"
"1381" "IDCJAC0011" 86338 2016 10 12 10.2 1 "Y"
"1382" "IDCJAC0011" 86338 2016 10 13 6.8 1 "Y"
"1383" "IDCJAC0011" 86338 2016 10 14 5.2 1 "Y"
"1384" "IDCJAC0011" 86338 2016 10 15 9.4 1 "Y"
"1385" "IDCJAC0011" 86338 2016 10 16 17.4 1 "Y"
"1386" "IDCJAC0011" 86338 2016 10 17 9.8 1 "Y"
"1387" "IDCJAC0011" 86338 2016 10 18 9.6 1 "Y"
"1388" "IDCJAC0011" 86338 2016 10 19 7.5 1 "Y"
"1389" "IDCJAC0011" 86338 2016 10 20 6.8 1 "Y"
"1390" "IDCJAC0011" 86338 2016 10 21 14.8 1 "Y"
"1391" "IDCJAC0011" 86338 2016 10 22 6.9 1 "Y"
"1392" "IDCJAC0011" 86338 2016 10 23 7.9 1 "Y"
"1393" "IDCJAC0011" 86338 2016 10 24 9.4 1 "Y"
"1394" "IDCJAC0011" 86338 2016 10 25 9.6 1 "Y"
"1395" "IDCJAC0011" 86338 2016 10 26 16.5 1 "Y"
"1396" "IDCJAC0011" 86338 2016 10 27 10.1 1 "Y"
"1397" "IDCJAC0011" 86338 2016 10 28 6.3 1 "Y"
"1398" "IDCJAC0011" 86338 2016 10 29 9.3 1 "Y"
"1399" "IDCJAC0011" 86338 2016 10 30 12.7 1 "Y"
"1400" "IDCJAC0011" 86338 2016 10 31 7.9 1 "Y"
"1401" "IDCJAC0011" 86338 2016 11 1 9.4 1 "Y"
"1402" "IDCJAC0011" 86338 2016 11 2 9.7 1 "Y"
"1403" "IDCJAC0011" 86338 2016 11 3 10 1 "Y"
"1404" "IDCJAC0011" 86338 2016 11 4 10.2 1 "Y"
"1405" "IDCJAC0011" 86338 2016 11 5 10 1 "Y"
"1406" "IDCJAC0011" 86338 2016 11 6 11.5 1 "Y"
"1407" "IDCJAC0011" 86338 2016 11 7 14.6 1 "Y"
"1408" "IDCJAC0011" 86338 2016 11 8 11 1 "Y"
"1409" "IDCJAC0011" 86338 2016 11 9 9.2 1 "Y"
"1410" "IDCJAC0011" 86338 2016 11 10 11.9 1 "Y"
"1411" "IDCJAC0011" 86338 2016 11 11 8.4 1 "Y"
"1412" "IDCJAC0011" 86338 2016 11 12 13.2 1 "Y"
"1413" "IDCJAC0011" 86338 2016 11 13 11.7 1 "Y"
"1414" "IDCJAC0011" 86338 2016 11 14 11.5 1 "Y"
"1415" "IDCJAC0011" 86338 2016 11 15 11 1 "Y"
"1416" "IDCJAC0011" 86338 2016 11 16 11.9 1 "Y"
"1417" "IDCJAC0011" 86338 2016 11 17 12 1 "Y"
"1418" "IDCJAC0011" 86338 2016 11 18 15.3 1 "Y"
"1419" "IDCJAC0011" 86338 2016 11 19 11.7 1 "Y"
"1420" "IDCJAC0011" 86338 2016 11 20 11.9 1 "Y"
"1421" "IDCJAC0011" 86338 2016 11 21 17.9 1 "Y"
"1422" "IDCJAC0011" 86338 2016 11 22 14.5 1 "Y"
"1423" "IDCJAC0011" 86338 2016 11 23 11 1 "Y"
"1424" "IDCJAC0011" 86338 2016 11 24 10.3 1 "Y"
"1425" "IDCJAC0011" 86338 2016 11 25 10.9 1 "Y"
"1426" "IDCJAC0011" 86338 2016 11 26 12.2 1 "Y"
"1427" "IDCJAC0011" 86338 2016 11 27 11.6 1 "Y"
"1428" "IDCJAC0011" 86338 2016 11 28 12.2 1 "Y"
"1429" "IDCJAC0011" 86338 2016 11 29 10.4 1 "Y"
"1430" "IDCJAC0011" 86338 2016 11 30 13.3 1 "Y"
"1431" "IDCJAC0011" 86338 2016 12 1 12.9 1 "Y"
"1432" "IDCJAC0011" 86338 2016 12 2 13 1 "Y"
"1433" "IDCJAC0011" 86338 2016 12 3 9.9 1 "Y"
"1434" "IDCJAC0011" 86338 2016 12 4 12.7 1 "Y"
"1435" "IDCJAC0011" 86338 2016 12 5 16.9 1 "Y"
"1436" "IDCJAC0011" 86338 2016 12 6 12.8 1 "Y"
"1437" "IDCJAC0011" 86338 2016 12 7 10.5 1 "Y"
"1438" "IDCJAC0011" 86338 2016 12 8 15.4 1 "Y"
"1439" "IDCJAC0011" 86338 2016 12 9 10 1 "Y"
"1440" "IDCJAC0011" 86338 2016 12 10 11.2 1 "Y"
"1441" "IDCJAC0011" 86338 2016 12 11 12.9 1 "Y"
"1442" "IDCJAC0011" 86338 2016 12 12 10.7 1 "Y"
"1443" "IDCJAC0011" 86338 2016 12 13 16.5 1 "Y"
"1444" "IDCJAC0011" 86338 2016 12 14 15.7 1 "Y"
"1445" "IDCJAC0011" 86338 2016 12 15 11.7 1 "Y"
"1446" "IDCJAC0011" 86338 2016 12 16 9.7 1 "Y"
"1447" "IDCJAC0011" 86338 2016 12 17 15.1 1 "Y"
"1448" "IDCJAC0011" 86338 2016 12 18 10 1 "Y"
"1449" "IDCJAC0011" 86338 2016 12 19 8.8 1 "Y"
"1450" "IDCJAC0011" 86338 2016 12 20 14.4 1 "Y"
"1451" "IDCJAC0011" 86338 2016 12 21 13.5 1 "Y"
"1452" "IDCJAC0011" 86338 2016 12 22 14.6 1 "Y"
"1453" "IDCJAC0011" 86338 2016 12 23 12.5 1 "Y"
"1454" "IDCJAC0011" 86338 2016 12 24 16.2 1 "Y"
"1455" "IDCJAC0011" 86338 2016 12 25 16.4 1 "Y"
"1456" "IDCJAC0011" 86338 2016 12 26 25.4 1 "Y"
"1457" "IDCJAC0011" 86338 2016 12 27 18 1 "Y"
"1458" "IDCJAC0011" 86338 2016 12 28 20.3 1 "Y"
"1459" "IDCJAC0011" 86338 2016 12 29 27 1 "Y"
"1460" "IDCJAC0011" 86338 2016 12 30 20.1 1 "Y"
"1461" "IDCJAC0011" 86338 2016 12 31 17.3 1 "Y"
"1462" "IDCJAC0011" 86338 2017 1 1 16.8 1 "Y"
"1463" "IDCJAC0011" 86338 2017 1 2 14.8 1 "Y"
"1464" "IDCJAC0011" 86338 2017 1 3 14.6 1 "Y"
"1465" "IDCJAC0011" 86338 2017 1 4 13.3 1 "Y"
"1466" "IDCJAC0011" 86338 2017 1 5 18.5 1 "Y"
"1467" "IDCJAC0011" 86338 2017 1 6 18.3 1 "Y"
"1468" "IDCJAC0011" 86338 2017 1 7 20.9 1 "Y"
"1469" "IDCJAC0011" 86338 2017 1 8 28 1 "Y"
"1470" "IDCJAC0011" 86338 2017 1 9 18.5 1 "Y"
"1471" "IDCJAC0011" 86338 2017 1 10 17.7 1 "Y"
"1472" "IDCJAC0011" 86338 2017 1 11 16.6 1 "Y"
"1473" "IDCJAC0011" 86338 2017 1 12 14.9 1 "Y"
"1474" "IDCJAC0011" 86338 2017 1 13 17.5 1 "Y"
"1475" "IDCJAC0011" 86338 2017 1 14 15.2 1 "Y"
"1476" "IDCJAC0011" 86338 2017 1 15 15.2 1 "Y"
"1477" "IDCJAC0011" 86338 2017 1 16 12.2 1 "Y"
"1478" "IDCJAC0011" 86338 2017 1 17 16.4 1 "Y"
"1479" "IDCJAC0011" 86338 2017 1 18 15.6 1 "Y"
"1480" "IDCJAC0011" 86338 2017 1 19 11 1 "Y"
"1481" "IDCJAC0011" 86338 2017 1 20 16.1 1 "Y"
"1482" "IDCJAC0011" 86338 2017 1 21 15.3 1 "Y"
"1483" "IDCJAC0011" 86338 2017 1 22 12.7 1 "Y"
"1484" "IDCJAC0011" 86338 2017 1 23 17.8 1 "Y"
"1485" "IDCJAC0011" 86338 2017 1 24 19.1 1 "Y"
"1486" "IDCJAC0011" 86338 2017 1 25 13.5 1 "Y"
"1487" "IDCJAC0011" 86338 2017 1 26 16.4 1 "Y"
"1488" "IDCJAC0011" 86338 2017 1 27 17 1 "Y"
"1489" "IDCJAC0011" 86338 2017 1 28 15 1 "Y"
"1490" "IDCJAC0011" 86338 2017 1 29 15.1 1 "Y"
"1491" "IDCJAC0011" 86338 2017 1 30 17.8 1 "Y"
"1492" "IDCJAC0011" 86338 2017 1 31 16.5 1 "Y"
"1493" "IDCJAC0011" 86338 2017 2 1 14.3 1 "N"
"1494" "IDCJAC0011" 86338 2017 2 2 14.2 1 "N"
"1495" "IDCJAC0011" 86338 2017 2 3 15.4 1 "N"
"1496" "IDCJAC0011" 86338 2017 2 4 14.6 1 "N"
"1497" "IDCJAC0011" 86338 2017 2 5 18.5 1 "N"
"1498" "IDCJAC0011" 86338 2017 2 6 15.1 1 "N"
"1499" "IDCJAC0011" 86338 2017 2 7 15.4 1 "N"
"1500" "IDCJAC0011" 86338 2017 2 8 16.5 1 "N"
"1501" "IDCJAC0011" 86338 2017 2 9 20.3 1 "N"
"1502" "IDCJAC0011" 86338 2017 2 10 18.7 1 "N"
"1503" "IDCJAC0011" 86338 2017 2 11 18.5 1 "N"
"1504" "IDCJAC0011" 86338 2017 2 12 15.1 1 "N"
"1505" "IDCJAC0011" 86338 2017 2 13 14 1 "N"
"1506" "IDCJAC0011" 86338 2017 2 14 14.5 1 "N"
"1507" "IDCJAC0011" 86338 2017 2 15 10 1 "N"
"1508" "IDCJAC0011" 86338 2017 2 16 14.9 1 "N"
"1509" "IDCJAC0011" 86338 2017 2 17 13.7 1 "N"
"1510" "IDCJAC0011" 86338 2017 2 18 13.3 1 "N"
"1511" "IDCJAC0011" 86338 2017 2 19 11.7 1 "N"
"1512" "IDCJAC0011" 86338 2017 2 20 11.6 1 "N"
"1513" "IDCJAC0011" 86338 2017 2 21 10.1 1 "N"
"1514" "IDCJAC0011" 86338 2017 2 22 12.8 1 "N"
"1515" "IDCJAC0011" 86338 2017 2 23 15.9 1 "N"
"1516" "IDCJAC0011" 86338 2017 2 24 15.8 1 "N"
"1517" "IDCJAC0011" 86338 2017 2 25 13.7 1 "N"
"1518" "IDCJAC0011" 86338 2017 2 26 13.2 1 "N"
"1519" "IDCJAC0011" 86338 2017 2 27 15.6 1 "N"
"1520" "IDCJAC0011" 86338 2017 2 28 17.3 1 "N"
"1521" "IDCJAC0011" 86338 2017 3 1 16.6 1 "Y"
"1522" "IDCJAC0011" 86338 2017 3 2 17.7 1 "Y"
"1523" "IDCJAC0011" 86338 2017 3 3 18.1 1 "Y"
"1524" "IDCJAC0011" 86338 2017 3 4 16.1 1 "Y"
"1525" "IDCJAC0011" 86338 2017 3 5 17.6 1 "Y"
"1526" "IDCJAC0011" 86338 2017 3 6 17.7 1 "Y"
"1527" "IDCJAC0011" 86338 2017 3 7 15 1 "Y"
"1528" "IDCJAC0011" 86338 2017 3 8 14.2 1 "Y"
"1529" "IDCJAC0011" 86338 2017 3 9 15 1 "Y"
"1530" "IDCJAC0011" 86338 2017 3 10 18.5 1 "Y"
"1531" "IDCJAC0011" 86338 2017 3 11 18 1 "Y"
"1532" "IDCJAC0011" 86338 2017 3 12 17.9 1 "Y"
"1533" "IDCJAC0011" 86338 2017 3 13 15.7 1 "Y"
"1534" "IDCJAC0011" 86338 2017 3 14 18.8 1 "Y"
"1535" "IDCJAC0011" 86338 2017 3 15 20.8 1 "Y"
"1536" "IDCJAC0011" 86338 2017 3 16 21.7 1 "Y"
"1537" "IDCJAC0011" 86338 2017 3 17 15.8 1 "Y"
"1538" "IDCJAC0011" 86338 2017 3 18 12.4 1 "Y"
"1539" "IDCJAC0011" 86338 2017 3 19 14.5 1 "Y"
"1540" "IDCJAC0011" 86338 2017 3 20 19.3 1 "Y"
"1541" "IDCJAC0011" 86338 2017 3 21 19.9 1 "Y"
"1542" "IDCJAC0011" 86338 2017 3 22 17.8 1 "Y"
"1543" "IDCJAC0011" 86338 2017 3 23 16.2 1 "Y"
"1544" "IDCJAC0011" 86338 2017 3 24 13.9 1 "Y"
"1545" "IDCJAC0011" 86338 2017 3 25 15.3 1 "Y"
"1546" "IDCJAC0011" 86338 2017 3 26 19.3 1 "Y"
"1547" "IDCJAC0011" 86338 2017 3 27 19.3 1 "Y"
"1548" "IDCJAC0011" 86338 2017 3 28 11.9 1 "Y"
"1549" "IDCJAC0011" 86338 2017 3 29 13.9 1 "Y"
"1550" "IDCJAC0011" 86338 2017 3 30 10.2 1 "Y"
"1551" "IDCJAC0011" 86338 2017 3 31 10.1 1 "Y"
"1552" "IDCJAC0011" 86338 2017 4 1 10 1 "N"
"1553" "IDCJAC0011" 86338 2017 4 2 11.7 1 "Y"
"1554" "IDCJAC0011" 86338 2017 4 3 8.2 1 "N"
"1555" "IDCJAC0011" 86338 2017 4 4 10 1 "N"
"1556" "IDCJAC0011" 86338 2017 4 5 11 1 "N"
"1557" "IDCJAC0011" 86338 2017 4 6 12 1 "N"
"1558" "IDCJAC0011" 86338 2017 4 7 12.7 1 "N"
"1559" "IDCJAC0011" 86338 2017 4 8 18.6 1 "N"
"1560" "IDCJAC0011" 86338 2017 4 9 11.7 1 "N"
"1561" "IDCJAC0011" 86338 2017 4 10 9 1 "N"
"1562" "IDCJAC0011" 86338 2017 4 11 12.3 1 "N"
"1563" "IDCJAC0011" 86338 2017 4 12 10.8 1 "N"
"1564" "IDCJAC0011" 86338 2017 4 13 10.9 1 "N"
"1565" "IDCJAC0011" 86338 2017 4 14 13 1 "N"
"1566" "IDCJAC0011" 86338 2017 4 15 11.8 1 "N"
"1567" "IDCJAC0011" 86338 2017 4 16 9.9 1 "N"
"1568" "IDCJAC0011" 86338 2017 4 17 11.1 1 "N"
"1569" "IDCJAC0011" 86338 2017 4 18 9.5 1 "N"
"1570" "IDCJAC0011" 86338 2017 4 19 13 1 "N"
"1571" "IDCJAC0011" 86338 2017 4 20 14.6 1 "N"
"1572" "IDCJAC0011" 86338 2017 4 21 16.5 1 "N"
"1573" "IDCJAC0011" 86338 2017 4 22 16.9 1 "N"
"1574" "IDCJAC0011" 86338 2017 4 23 14.4 1 "N"
"1575" "IDCJAC0011" 86338 2017 4 24 15.9 1 "N"
"1576" "IDCJAC0011" 86338 2017 4 25 16.2 1 "N"
"1577" "IDCJAC0011" 86338 2017 4 26 10.1 1 "N"
"1578" "IDCJAC0011" 86338 2017 4 27 8.3 1 "N"
"1579" "IDCJAC0011" 86338 2017 4 28 9.4 1 "N"
"1580" "IDCJAC0011" 86338 2017 4 29 14.9 1 "N"
"1581" "IDCJAC0011" 86338 2017 4 30 13.6 1 "N"
"1582" "IDCJAC0011" 86338 2017 5 1 13.6 1 "Y"
"1583" "IDCJAC0011" 86338 2017 5 2 10.4 1 "Y"
"1584" "IDCJAC0011" 86338 2017 5 3 7.4 1 "Y"
"1585" "IDCJAC0011" 86338 2017 5 4 5.8 1 "Y"
"1586" "IDCJAC0011" 86338 2017 5 5 6.2 1 "Y"
"1587" "IDCJAC0011" 86338 2017 5 6 9.6 1 "Y"
"1588" "IDCJAC0011" 86338 2017 5 7 8.9 1 "Y"
"1589" "IDCJAC0011" 86338 2017 5 8 10.1 1 "Y"
"1590" "IDCJAC0011" 86338 2017 5 9 10.9 1 "Y"
"1591" "IDCJAC0011" 86338 2017 5 10 8.1 1 "Y"
"1592" "IDCJAC0011" 86338 2017 5 11 6.1 1 "Y"
"1593" "IDCJAC0011" 86338 2017 5 12 5.9 1 "Y"
"1594" "IDCJAC0011" 86338 2017 5 13 8.4 1 "Y"
"1595" "IDCJAC0011" 86338 2017 5 14 6.4 1 "Y"
"1596" "IDCJAC0011" 86338 2017 5 15 6.3 1 "Y"
"1597" "IDCJAC0011" 86338 2017 5 16 5.6 1 "Y"
"1598" "IDCJAC0011" 86338 2017 5 17 7.6 1 "Y"
"1599" "IDCJAC0011" 86338 2017 5 18 10.7 1 "Y"
"1600" "IDCJAC0011" 86338 2017 5 19 10.2 1 "Y"
"1601" "IDCJAC0011" 86338 2017 5 20 10.2 1 "Y"
"1602" "IDCJAC0011" 86338 2017 5 21 10.8 1 "Y"
"1603" "IDCJAC0011" 86338 2017 5 22 10.4 1 "Y"
"1604" "IDCJAC0011" 86338 2017 5 23 12.8 1 "Y"
"1605" "IDCJAC0011" 86338 2017 5 24 11.7 1 "Y"
"1606" "IDCJAC0011" 86338 2017 5 25 13.7 1 "Y"
